2011 NS Census-Agricultural-Region-3 Domestic-Deer 1 0
2011 NS Census-Agricultural-Region-3 Wild-Boars 0 0
2011 NS Census-Agricultural-Region-3 Mink 6 7871
2011 NS Census-Agricultural-Region-4 Horses-Ponies 87 535
2011 NS Census-Agricultural-Region-4 Goats 31 330
2011 NS Census-Agricultural-Region-4 Llamas-Alpacas 10 15
2011 NS Census-Agricultural-Region-4 Rabbits 11 30
2011 NS Census-Agricultural-Region-4 Bison-Buffalo 0 0
2011 NS Census-Agricultural-Region-4 Elk-Wapiti 0 0
2011 NS Census-Agricultural-Region-4 Domestic-Deer 0 0
2011 NS Census-Agricultural-Region-4 Wild-Boars 0 0
2011 NS Census-Agricultural-Region-4 Mink 2 0
2011 NS Census-Agricultural-Region-5 Horses-Ponies 49 286
2011 NS Census-Agricultural-Region-5 Goats 10 40
2011 NS Census-Agricultural-Region-5 Llamas-Alpacas 3 25
2011 NS Census-Agricultural-Region-5 Rabbits 3 16
2011 NS Census-Agricultural-Region-5 Bison-Buffalo 1 0
2011 NS Census-Agricultural-Region-5 Elk-Wapiti 0 0
2011 NS Census-Agricultural-Region-5 Domestic-Deer 1 0
2011 NS Census-Agricultural-Region-5 Wild-Boars 0 0
2011 NS Census-Agricultural-Region-5 Mink 4 945
2011 NB All Horses-Ponies 406 2449
2011 NB All Goats 86 927
2011 NB All Llamas-Alpacas 35 303
2011 NB All Rabbits 50 379
2011 NB All Bison-Buffalo 2 0
2011 NB All Elk-Wapiti 3 46
2011 NB All Domestic-Deer 3 94
2011 NB All Wild-Boars 1 0
2011 NB All Mink 13 16524
2011 NB Census-Agricultural-Region-1 Horses-Ponies 120 631
2011 NB Census-Agricultural-Region-1 Goats 22 292
2011 NB Census-Agricultural-Region-1 Llamas-Alpacas 6 98
2011 NB Census-Agricultural-Region-1 Rabbits 13 57
2011 NB Census-Agricultural-Region-1 Bison-Buffalo 0 0
2011 NB Census-Agricultural-Region-1 Elk-Wapiti 1 0
2011 NB Census-Agricultural-Region-1 Domestic-Deer 1 0
2011 NB Census-Agricultural-Region-1 Wild-Boars 1 0
2011 NB Census-Agricultural-Region-1 Mink 10 15459
2011 NB Census-Agricultural-Region-2 Horses-Ponies 147 905
2011 NB Census-Agricultural-Region-2 Goats 29 197
2011 NB Census-Agricultural-Region-2 Llamas-Alpacas 14 116
2011 NB Census-Agricultural-Region-2 Rabbits 18 91
2011 NB Census-Agricultural-Region-2 Bison-Buffalo 0 0
2011 NB Census-Agricultural-Region-2 Elk-Wapiti 1 0
2011 NB Census-Agricultural-Region-2 Domestic-Deer 2 0
2011 NB Census-Agricultural-Region-2 Wild-Boars 0 0
2011 NB Census-Agricultural-Region-2 Mink 0 0
2011 NB Census-Agricultural-Region-3 Horses-Ponies 99 706
2011 NB Census-Agricultural-Region-3 Goats 23 353
2011 NB Census-Agricultural-Region-3 Llamas-Alpacas 12 79
2011 NB Census-Agricultural-Region-3 Rabbits 13 100
2011 NB Census-Agricultural-Region-3 Bison-Buffalo 1 0
2011 NB Census-Agricultural-Region-3 Elk-Wapiti 1 0
2011 NB Census-Agricultural-Region-3 Domestic-Deer 0 0
2011 NB Census-Agricultural-Region-3 Wild-Boars 0 0
2011 NB Census-Agricultural-Region-3 Mink 2 0
2011 NB Census-Agricultural-Region-4 Horses-Ponies 40 207
2011 NB Census-Agricultural-Region-4 Goats 12 85
2011 NB Census-Agricultural-Region-4 Llamas-Alpacas 3 10
2011 NB Census-Agricultural-Region-4 Rabbits 6 131
2011 NB Census-Agricultural-Region-4 Bison-Buffalo 1 0
2011 NB Census-Agricultural-Region-4 Elk-Wapiti 0 0
2011 NB Census-Agricultural-Region-4 Domestic-Deer 0 0
2011 NB Census-Agricultural-Region-4 Wild-Boars 0 0
2011 NB Census-Agricultural-Region-4 Mink 1 0
2011 QC All Horses-Ponies 3983 25190
2011 QC All Goats 842 38915
2011 QC All Llamas-Alpacas 275 2043
2011 QC All Rabbits 528 70853
2011 QC All Bison-Buffalo 45 2380
2011 QC All Elk-Wapiti 49 1916
2011 QC All Domestic-Deer 139 9994
2011 QC All Wild-Boars 49 2666
2011 QC All Mink 14 17181
2011 QC Bas-Saint-Laurent Horses-Ponies 252 1415
2011 QC Bas-Saint-Laurent Goats 61 2789
2011 QC Bas-Saint-Laurent Llamas-Alpacas 13 58
2011 QC Bas-Saint-Laurent Rabbits 26 0
2011 QC Bas-Saint-Laurent Bison-Buffalo 2 0
2011 QC Bas-Saint-Laurent Elk-Wapiti 4 89
2011 QC Bas-Saint-Laurent Domestic-Deer 8 322
2011 QC Bas-Saint-Laurent Wild-Boars 1 0
2011 QC Bas-Saint-Laurent Mink 1 0
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Horses-Ponies 153 1017
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Goats 33 563
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Llamas-Alpacas 21 81
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Rabbits 22 146
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Bison-Buffalo 3 0
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Elk-Wapiti 6 158
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Domestic-Deer 19 1334
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Wild-Boars 4 153
2011 QC Saguenay--Lac-Saint-Jean--Côte-Nord Mink 1 0
2011 QC Québec Horses-Ponies 195 1255
2011 QC Québec Goats 50 2439
2011 QC Québec Llamas-Alpacas 7 67
2011 QC Québec Rabbits 22 714
2011 QC Québec Bison-Buffalo 2 0
2011 QC Québec Elk-Wapiti 3 224
2011 QC Québec Domestic-Deer 7 184
2011 QC Québec Wild-Boars 2 0
2011 QC Québec Mink 0 0
2011 QC Mauricie Horses-Ponies 168 868
2011 QC Mauricie Goats 24 572
2011 QC Mauricie Llamas-Alpacas 8 59
2011 QC Mauricie Rabbits 23 0
2011 QC Mauricie Bison-Buffalo 1 0
2011 QC Mauricie Elk-Wapiti 2 0
2011 QC Mauricie Domestic-Deer 9 788
2011 QC Mauricie Wild-Boars 1 0
2011 QC Mauricie Mink 1 0
2011 QC Estrie Horses-Ponies 463 2393
2011 QC Estrie Goats 95 2525
2011 QC Estrie Llamas-Alpacas 24 93
2011 QC Estrie Rabbits 47 1206
2011 QC Estrie Bison-Buffalo 3 0
2011 QC Estrie Elk-Wapiti 1 0
2011 QC Estrie Domestic-Deer 8 258
2011 QC Estrie Wild-Boars 4 99
2011 QC Estrie Mink 0 0
2011 QC Montréal--Laval Horses-Ponies 10 219
2011 QC Montréal--Laval Goats 5 153
2011 QC Montréal--Laval Llamas-Alpacas 4 0
2011 QC Montréal--Laval Rabbits 2 0
2011 QC Montréal--Laval Bison-Buffalo 0 0
2011 QC Montréal--Laval Elk-Wapiti 0 0
2011 QC Montréal--Laval Domestic-Deer 1 0
2011 QC Montréal--Laval Wild-Boars 2 0
2011 QC Montréal--Laval Mink 0 0
2011 QC Lanaudière Horses-Ponies 234 1839
2011 QC Lanaudière Goats 45 1124
2011 QC Lanaudière Llamas-Alpacas 19 120
2011 QC Lanaudière Rabbits 31 479
2011 QC Lanaudière Bison-Buffalo 4 218
2011 QC Lanaudière Elk-Wapiti 3 101
2011 QC Lanaudière Domestic-Deer 11 730
2011 QC Lanaudière Wild-Boars 1 0
2011 QC Lanaudière Mink 4 4750
2011 QC Outaouais Horses-Ponies 296 2097
2011 QC Outaouais Goats 46 1111
2011 QC Outaouais Llamas-Alpacas 21 108
2011 QC Outaouais Rabbits 27 452
2011 QC Outaouais Bison-Buffalo 7 510
2011 QC Outaouais Elk-Wapiti 3 0
2011 QC Outaouais Domestic-Deer 6 177
2011 QC Outaouais Wild-Boars 5 213
2011 QC Outaouais Mink 0 0
2011 QC Laurentides Horses-Ponies 263 2430
2011 QC Laurentides Goats 62 1003
2011 QC Laurentides Llamas-Alpacas 33 288
2011 QC Laurentides Rabbits 52 699
2011 QC Laurentides Bison-Buffalo 5 395
2011 QC Laurentides Elk-Wapiti 4 320
2011 QC Laurentides Domestic-Deer 13 2848
2011 QC Laurentides Wild-Boars 6 293
2011 QC Laurentides Mink 1 0
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Horses-Ponies 116 618
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Goats 18 691
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Llamas-Alpacas 8 26
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Rabbits 21 147
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Bison-Buffalo 0 0
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Elk-Wapiti 0 0
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Domestic-Deer 7 354
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Wild-Boars 2 0
2011 QC Abitibi-Témiscamingue--Nord-du-Québec Mink 0 0
2011 QC Gaspésie--Îles-de-la-Madeleine Horses-Ponies 60 424
2011 QC Gaspésie--Îles-de-la-Madeleine Goats 6 46
2011 QC Gaspésie--Îles-de-la-Madeleine Llamas-Alpacas 2 0
2011 QC Gaspésie--Îles-de-la-Madeleine Rabbits 6 70
2011 QC Gaspésie--Îles-de-la-Madeleine Bison-Buffalo 1 0
2011 QC Gaspésie--Îles-de-la-Madeleine Elk-Wapiti 0 0
2011 QC Gaspésie--Îles-de-la-Madeleine Domestic-Deer 2 0
2011 QC Gaspésie--Îles-de-la-Madeleine Wild-Boars 1 0
2011 QC Gaspésie--Îles-de-la-Madeleine Mink 0 0
2011 QC Chaudière-Appalaches Horses-Ponies 612 2834
2011 QC Chaudière-Appalaches Goats 98 4894
2011 QC Chaudière-Appalaches Llamas-Alpacas 26 252
2011 QC Chaudière-Appalaches Rabbits 86 11195
2011 QC Chaudière-Appalaches Bison-Buffalo 8 444
2011 QC Chaudière-Appalaches Elk-Wapiti 7 149
2011 QC Chaudière-Appalaches Domestic-Deer 17 1509
2011 QC Chaudière-Appalaches Wild-Boars 5 201
2011 QC Chaudière-Appalaches Mink 2 0
2011 QC Monteregie Horses-Ponies 772 5648
2011 QC Monteregie Goats 191 9349
2011 QC Monteregie Llamas-Alpacas 63 675
2011 QC Monteregie Rabbits 111 9366
2011 QC Monteregie Bison-Buffalo 7 121
2011 QC Monteregie Elk-Wapiti 10 182
2011 QC Monteregie Domestic-Deer 17 692
2011 QC Monteregie Wild-Boars 12 437
2011 QC Monteregie Mink 3 5500
2011 QC Centre-du-Québec Horses-Ponies 389 2133
2011 QC Centre-du-Québec Goats 108 11656
2011 QC Centre-du-Québec Llamas-Alpacas 26 200
2011 QC Centre-du-Québec Rabbits 52 25697
2011 QC Centre-du-Québec Bison-Buffalo 2 0
2011 QC Centre-du-Québec Elk-Wapiti 6 274
2011 QC Centre-du-Québec Domestic-Deer 14 723
2011 QC Centre-du-Québec Wild-Boars 3 0
2011 QC Centre-du-Québec Mink 1 0
2011 ON All Horses-Ponies 11170 86642
2011 ON All Goats 2152 116260
2011 ON All Llamas-Alpacas 798 6283
2011 ON All Rabbits 1021 93574
2011 ON All Bison-Buffalo 60 2320
2011 ON All Elk-Wapiti 51 1601
2011 ON All Domestic-Deer 103 3022
2011 ON All Wild-Boars 14 473
2011 ON All Mink 62 122137
2011 ON Southern-Ontario-Region Horses-Ponies 2341 18371
2011 ON Southern-Ontario-Region Goats 529 34713
2011 ON Southern-Ontario-Region Llamas-Alpacas 152 1422
2011 ON Southern-Ontario-Region Rabbits 254 15983
2011 ON Southern-Ontario-Region Bison-Buffalo 7 79
2011 ON Southern-Ontario-Region Elk-Wapiti 8 96
2011 ON Southern-Ontario-Region Domestic-Deer 28 453
2011 ON Southern-Ontario-Region Wild-Boars 1 0
2011 ON Southern-Ontario-Region Mink 19 0
2011 ON Western-Ontario-Region Horses-Ponies 4457 34451
2011 ON Western-Ontario-Region Goats 780 53271
2011 ON Western-Ontario-Region Llamas-Alpacas 244 1509
2011 ON Western-Ontario-Region Rabbits 418 64030
2011 ON Western-Ontario-Region Bison-Buffalo 16 449
2011 ON Western-Ontario-Region Elk-Wapiti 20 631
2011 ON Western-Ontario-Region Domestic-Deer 32 1060
2011 ON Western-Ontario-Region Wild-Boars 7 239
2011 ON Western-Ontario-Region Mink 30 67502
2011 ON Central-Ontario-Region Horses-Ponies 1980 17827
2011 ON Central-Ontario-Region Goats 415 14033
2011 ON Central-Ontario-Region Llamas-Alpacas 156 1407
2011 ON Central-Ontario-Region Rabbits 143 3789
2011 ON Central-Ontario-Region Bison-Buffalo 14 406
2011 ON Central-Ontario-Region Elk-Wapiti 10 338
2011 ON Central-Ontario-Region Domestic-Deer 13 137
2011 ON Central-Ontario-Region Wild-Boars 2 0
2011 ON Central-Ontario-Region Mink 8 0
2011 ON Eastern-Ontario-Region Horses-Ponies 1798 11832
2011 ON Eastern-Ontario-Region Goats 328 10899
2011 ON Eastern-Ontario-Region Llamas-Alpacas 201 1463
2011 ON Eastern-Ontario-Region Rabbits 145 8615
2011 ON Eastern-Ontario-Region Bison-Buffalo 8 453
2011 ON Eastern-Ontario-Region Elk-Wapiti 5 109
2011 ON Eastern-Ontario-Region Domestic-Deer 20 681
2011 ON Eastern-Ontario-Region Wild-Boars 3 0
2011 ON Eastern-Ontario-Region Mink 5 0
2011 ON Northern-Ontario-Region Horses-Ponies 594 4161
2011 ON Northern-Ontario-Region Goats 100 3344
2011 ON Northern-Ontario-Region Llamas-Alpacas 45 482
2011 ON Northern-Ontario-Region Rabbits 61 1157
2011 ON Northern-Ontario-Region Bison-Buffalo 15 933
2011 ON Northern-Ontario-Region Elk-Wapiti 8 427
2011 ON Northern-Ontario-Region Domestic-Deer 10 691
2011 ON Northern-Ontario-Region Wild-Boars 1 0
2011 ON Northern-Ontario-Region Mink 0 0
2011 MB All Horses-Ponies 2894 33752
2011 MB All Goats 387 12818
2011 MB All Llamas-Alpacas 202 1392
2011 MB All Rabbits 150 3985
2011 MB All Bison-Buffalo 108 14116
2011 MB All Elk-Wapiti 28 1346
2011 MB All Domestic-Deer 5 353
2011 MB All Wild-Boars 11 861
2011 MB All Mink 12 0
2011 MB Census-Agricultural-Region-1 Horses-Ponies 220 2076
2011 MB Census-Agricultural-Region-1 Goats 32 1425
2011 MB Census-Agricultural-Region-1 Llamas-Alpacas 19 46
2011 MB Census-Agricultural-Region-1 Rabbits 6 10
2011 MB Census-Agricultural-Region-1 Bison-Buffalo 3 611
2011 MB Census-Agricultural-Region-1 Elk-Wapiti 1 0
2011 MB Census-Agricultural-Region-1 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-1 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-1 Mink 2 0
2011 MB Census-Agricultural-Region-2 Horses-Ponies 382 4629
2011 MB Census-Agricultural-Region-2 Goats 42 1230
2011 MB Census-Agricultural-Region-2 Llamas-Alpacas 24 120
2011 MB Census-Agricultural-Region-2 Rabbits 9 150
2011 MB Census-Agricultural-Region-2 Bison-Buffalo 10 1058
2011 MB Census-Agricultural-Region-2 Elk-Wapiti 2 0
2011 MB Census-Agricultural-Region-2 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-2 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-2 Mink 0 0
2011 MB Census-Agricultural-Region-3 Horses-Ponies 312 4062
2011 MB Census-Agricultural-Region-3 Goats 27 1135
2011 MB Census-Agricultural-Region-3 Llamas-Alpacas 24 42
2011 MB Census-Agricultural-Region-3 Rabbits 8 198
2011 MB Census-Agricultural-Region-3 Bison-Buffalo 8 1073
2011 MB Census-Agricultural-Region-3 Elk-Wapiti 5 149
2011 MB Census-Agricultural-Region-3 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-3 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-3 Mink 1 0
2011 MB Census-Agricultural-Region-4 Horses-Ponies 175 1987
2011 MB Census-Agricultural-Region-4 Goats 16 635
2011 MB Census-Agricultural-Region-4 Llamas-Alpacas 14 37
2011 MB Census-Agricultural-Region-4 Rabbits 7 17
2011 MB Census-Agricultural-Region-4 Bison-Buffalo 11 1595
2011 MB Census-Agricultural-Region-4 Elk-Wapiti 2 0
2011 MB Census-Agricultural-Region-4 Domestic-Deer 1 0
2011 MB Census-Agricultural-Region-4 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-4 Mink 0 0
2011 MB Census-Agricultural-Region-5 Horses-Ponies 135 4485
2011 MB Census-Agricultural-Region-5 Goats 13 481
2011 MB Census-Agricultural-Region-5 Llamas-Alpacas 12 32
2011 MB Census-Agricultural-Region-5 Rabbits 5 39
2011 MB Census-Agricultural-Region-5 Bison-Buffalo 12 3145
2011 MB Census-Agricultural-Region-5 Elk-Wapiti 2 0
2011 MB Census-Agricultural-Region-5 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-5 Wild-Boars 1 0
2011 MB Census-Agricultural-Region-5 Mink 0 0
2011 MB Census-Agricultural-Region-6 Horses-Ponies 242 2721
2011 MB Census-Agricultural-Region-6 Goats 26 1017
2011 MB Census-Agricultural-Region-6 Llamas-Alpacas 12 36
2011 MB Census-Agricultural-Region-6 Rabbits 8 48
2011 MB Census-Agricultural-Region-6 Bison-Buffalo 15 1099
2011 MB Census-Agricultural-Region-6 Elk-Wapiti 4 129
2011 MB Census-Agricultural-Region-6 Domestic-Deer 2 0
2011 MB Census-Agricultural-Region-6 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-6 Mink 0 0
2011 MB Census-Agricultural-Region-7 Horses-Ponies 317 3432
2011 MB Census-Agricultural-Region-7 Goats 45 1116
2011 MB Census-Agricultural-Region-7 Llamas-Alpacas 15 298
2011 MB Census-Agricultural-Region-7 Rabbits 21 1047
2011 MB Census-Agricultural-Region-7 Bison-Buffalo 3 0
2011 MB Census-Agricultural-Region-7 Elk-Wapiti 0 0
2011 MB Census-Agricultural-Region-7 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-7 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-7 Mink 4 0
2011 MB Census-Agricultural-Region-8 Horses-Ponies 262 2740
2011 MB Census-Agricultural-Region-8 Goats 48 1398
2011 MB Census-Agricultural-Region-8 Llamas-Alpacas 25 127
2011 MB Census-Agricultural-Region-8 Rabbits 13 887
2011 MB Census-Agricultural-Region-8 Bison-Buffalo 9 342
2011 MB Census-Agricultural-Region-8 Elk-Wapiti 4 93
2011 MB Census-Agricultural-Region-8 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-8 Wild-Boars 0 0
2011 MB Census-Agricultural-Region-8 Mink 0 0
2011 MB Census-Agricultural-Region-9 Horses-Ponies 320 2390
2011 MB Census-Agricultural-Region-9 Goats 55 1447
2011 MB Census-Agricultural-Region-9 Llamas-Alpacas 19 96
2011 MB Census-Agricultural-Region-9 Rabbits 38 793
2011 MB Census-Agricultural-Region-9 Bison-Buffalo 15 518
2011 MB Census-Agricultural-Region-9 Elk-Wapiti 1 0
2011 MB Census-Agricultural-Region-9 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-9 Wild-Boars 4 216
2011 MB Census-Agricultural-Region-9 Mink 2 0
2011 MB Census-Agricultural-Region-10 Horses-Ponies 84 563
2011 MB Census-Agricultural-Region-10 Goats 14 198
2011 MB Census-Agricultural-Region-10 Llamas-Alpacas 8 0
2011 MB Census-Agricultural-Region-10 Rabbits 5 31
2011 MB Census-Agricultural-Region-10 Bison-Buffalo 2 0
2011 MB Census-Agricultural-Region-10 Elk-Wapiti 0 0
2011 MB Census-Agricultural-Region-10 Domestic-Deer 1 0
2011 MB Census-Agricultural-Region-10 Wild-Boars 3 0
2011 MB Census-Agricultural-Region-10 Mink 1 0
2011 MB Census-Agricultural-Region-11 Horses-Ponies 192 2034
2011 MB Census-Agricultural-Region-11 Goats 33 784
2011 MB Census-Agricultural-Region-11 Llamas-Alpacas 16 291
2011 MB Census-Agricultural-Region-11 Rabbits 16 546
2011 MB Census-Agricultural-Region-11 Bison-Buffalo 4 369
2011 MB Census-Agricultural-Region-11 Elk-Wapiti 1 0
2011 MB Census-Agricultural-Region-11 Domestic-Deer 0 0
2011 MB Census-Agricultural-Region-11 Wild-Boars 1 0
2011 MB Census-Agricultural-Region-11 Mink 0 0
2011 MB Census-Agricultural-Region-12 Horses-Ponies 253 2633
2011 MB Census-Agricultural-Region-12 Goats 36 1952
2011 MB Census-Agricultural-Region-12 Llamas-Alpacas 14 0
2011 MB Census-Agricultural-Region-12 Rabbits 14 219
2011 MB Census-Agricultural-Region-12 Bison-Buffalo 16 3919
2011 MB Census-Agricultural-Region-12 Elk-Wapiti 6 301
2011 MB Census-Agricultural-Region-12 Domestic-Deer 1 0
2011 MB Census-Agricultural-Region-12 Wild-Boars 2 0
2011 MB Census-Agricultural-Region-12 Mink 2 0
2011 SK All Horses-Ponies 7028 54093
2011 SK All Goats 460 10480
2011 SK All Llamas-Alpacas 639 4094
2011 SK All Rabbits 189 1342
2011 SK All Bison-Buffalo 352 39343
2011 SK All Elk-Wapiti 197 9917
2011 SK All Domestic-Deer 63 4089
2011 SK All Wild-Boars 30 3344
2011 SK All Mink 3 0
2011 SK Agricultural-Region-1A Horses-Ponies 317 4272
2011 SK Agricultural-Region-1A Goats 18 569
2011 SK Agricultural-Region-1A Llamas-Alpacas 10 39
2011 SK Agricultural-Region-1A Rabbits 6 0
2011 SK Agricultural-Region-1A Bison-Buffalo 6 268
2011 SK Agricultural-Region-1A Elk-Wapiti 7 245
2011 SK Agricultural-Region-1A Domestic-Deer 1 0
2011 SK Agricultural-Region-1A Wild-Boars 2 0
